Fecha,Nemónico,ISIN,Emisor,Moneda,P. Limpio (%),TIR %,Origen(*),Spreads,P. Limpio (monto),P. Sucio (monto),I.C. (monto),F. Vencimiento,F. Emisión,Cupón,Margen_Libor (%),TIR % S/Opc,Rating,Ult. Cupón,Prox. Cupón,Duración
4/1/2016,EDEL5BC5A,PEP70101M555,EDELNOR S.A.,PEN,86.754,8.667,,0.891,4337.71,4473.222,135.512,23/08/2038,23/08/2013,7.281,0,8.667,AAA,23/08/2015,23/02/2016,10.479
4/1/2016,EDEL5BC8A,PEP70101M571,EDELNOR S.A.,PEN,87.776,8.657,,0.88,4388.801,4434.894,46.094,20/11/2038,20/11/2013,7.375,0,8.657,AAA,20/11/2015,20/05/2016,10.702
4/1/2016,EDEL5BC9A,PEP70101M589,EDELNOR S.A.,PEN,95.2,7.939,,1.355,4760.023,4840.08,80.056,11/4/2021,11/4/2014,6.781,0,7.939,AAA,11/10/2015,11/4/2016,4.489
4/1/2016,EDILC1BC1A,PEP16995M011,EDP INV LA CRUZ,PEN,99.997,10.152,,4.795,9999.679,10013.437,13.759,14/12/2018,30/12/2015,9.906,0,10.152,A+,30/12/2015,27/06/2016,2.045
4/1/2016,EDILC1CP1B,PEP16995V020,EDP INV LA CRUZ,PEN,99.348,6.957,,2.894,9934.822,9934.822,0,8/2/2016,14/05/2015,0,0,6.957,,14/05/2015,8/2/2016,0.097
4/1/2016,EDILC1CP1C,PEP16995V038,EDP INV LA CRUZ,PEN,97.241,7.092,,2.856,9724.111,9724.111,0,30/05/2016,3/6/2015,0,0,7.092,,3/6/2015,30/05/2016,0.408
4/1/2016,EDYFI1BS1X,PEP16980D012,EDYFICAR,PEN,96.346,9.031,,2.336,963.455,982.033,18.578,14/10/2021,14/10/2011,8.156,0,8.994,A+,14/10/2015,14/04/2016,4.682
4/1/2016,EDYFI1BS2X,PEP16980D020,EDYFICAR,PEN,98.183,8.567,,1.831,981.825,987.693,5.868,9/12/2021,9/12/2011,8.125,0,8.502,A+,9/12/2015,9/6/2016,4.855
4/1/2016,EDYFI1BS4A,PEP16980D038,EDYFICAR,PEN,89.889,8.16,,1.164,898.888,902.842,3.953,12/12/2022,12/12/2012,6.188,0,8.16,A+,12/12/2015,12/6/2016,5.726
4/1/2016,EDYFI1BS5X,PEP16980D053,EDYFICAR,PEN,90.399,9.473,,2.271,903.993,940.59,36.597,18/07/2024,18/07/2014,7.75,0,9.472,AA-,18/07/2015,18/01/2016,6.124
4/1/2016,EDYFI1BS5Y,PEP16980D046,EDYFICAR,PEN,87.609,10.018,,2.824,876.09,914.194,38.104,11/7/2024,11/7/2014,7.75,0,10.018,AA-,11/7/2015,11/1/2016,6.057
4/1/2016,EDYFI2BC2A,PEP16980M047,EDYFICAR,PEN,100,0,,1.99,1000,1000,0,4/1/2016,2/7/2012,5.5,0,0,AA-,4/1/2016,,0
4/1/2016,EDYFI3BC1A,PEP16980M054,EDYFICAR,PEN,97.381,8.41,,3.614,973.811,979.826,6.015,24/11/2016,24/05/2013,5.281,0,8.41,AA-,24/11/2015,24/05/2016,0.889
4/1/2016,EDYFI3BC3A,PEP16980M062,EDYFICAR,PEN,97.531,7.136,,2.152,975.312,983.762,8.451,6/5/2017,6/11/2014,5.156,0,7.136,AA,6/11/2015,6/5/2016,1.317
4/1/2016,ELVIA1PC1A,PEP73490V014,ELECTROVÍA S.A.,PEN,98.708,8.559,,4.461,987.082,987.082,0,1/3/2016,3/9/2015,0,0,8.559,,3/9/2015,1/3/2016,0.158
4/1/2016,ELVIA1PC1B,PEP73490V022,ELECTROVÍA S.A.,PEN,97.706,8.121,,3.954,977.059,977.059,0,20/04/2016,23/10/2015,0,0,8.121,,23/10/2015,20/04/2016,0.297
4/1/2016,ENER1BC1U,PEP70210M018,ENERSUR,PEN,100.739,6.386,,1.141,5036.952,5070.069,33.116,30/11/2017,30/11/2007,6.813,0,6.386,AAA,30/11/2015,30/05/2016,1.835
4/1/2016,ENER1BC2U,PEP70210M026,ENERSUR,PEN,100.376,7.027,,1.538,5018.783,5044.738,25.955,9/6/2018,9/6/2008,7.188,0,7.027,AAA,9/12/2015,9/6/2016,2.295
4/1/2016,ENER1BC7A,PEP70210M075,ENERSUR,PEN,98.585,7.976,,1.509,4929.27,4963.02,33.75,3/12/2020,3/12/2010,7.594,0,7.976,AAA,3/12/2015,3/6/2016,4.221
4/1/2016,BFIN1BC1A,PEP13000M088,FINANCIERO,PEN,88.407,8.673,,1.265,884.072,901.514,17.442,5/4/2026,5/4/2013,6.9,0,8.673,AA-,5/10/2015,5/4/2016,7.284
4/1/2016,BFIN1BC6A,PEP13000M096,FINANCIERO,PEN,98.016,7.38,,2.309,980.16,1008.826,28.667,16/07/2017,16/07/2014,6,0,7.38,AA,16/07/2015,16/01/2016,1.465
4/1/2016,BFIN3BC3A,PEP13000M104,FINANCIERO,PEN,97.932,6.894,,1.804,979.318,1003.457,24.139,30/07/2017,30/01/2015,5.5,0,6.894,AA,30/07/2015,30/01/2016,1.511
4/1/2016,BFINA1BS1A,PEP13000D012,FINANCIERO,PEN,81.432,11.432,,3.97,814.318,853.512,39.194,22/07/2028,22/07/2013,8.5,0,11.432,A+,22/07/2015,22/01/2016,7.195
4/1/2016,FALAB1BC1A,PEP74100M017,Falabella,PEN,91.178,9.349,,1.773,911.775,927.9,16.125,24/07/2035,24/07/2015,8.063,0,9.349,AA+,24/10/2015,24/01/2016,8.294
4/1/2016,EFECT1BC1A,PEP16830M010,Financiera Efec,PEN,101.217,9.369,,4.32,10121.707,10333.99,212.283,23/10/2017,23/10/2013,10.469,0,9.369,A+,23/10/2015,23/04/2016,1.144
4/1/2016,TFC1CD1B,PEP16850Q035,Financiera TFC,PEN,95.814,7.838,,3.479,9581.418,9581.418,0,26/07/2016,30/10/2015,0,0,7.838,,30/10/2015,26/07/2016,0.567
4/1/2016,FINUN1CD4A,PEP16870Q058,Financiera Uno,PEN,99.199,6.087,,2.001,991.989,991.989,0,22/02/2016,27/02/2015,0,0,6.087,,27/02/2015,22/02/2016,0.136
4/1/2016,FINUN1CD4B,PEP16870Q066,Financiera Uno,PEN,98.46,5.993,,1.843,984.599,984.599,0,9/4/2016,15/04/2015,0,0,5.993,,15/04/2015,9/4/2016,0.267
4/1/2016,FINUN2CD1A,PEP16870Q074,Financiera Uno,PEN,99.463,7.384,,2.977,994.631,1019.423,24.792,15/08/2016,21/08/2015,6.563,0,7.384,,21/08/2015,15/08/2016,0.622
4/1/2016,FINUN3CD1A,PEP16870Q082,Financiera Uno,PEN,99.853,7.434,,2.738,998.525,1002.368,3.843,10/12/2016,16/12/2015,7.281,0,7.434,,16/12/2015,10/12/2016,0.947
4/1/2016,GLOR1BC2A,PEP36100M121,GLORIA,PEN,91.216,8.411,,1.957,9121.566,9290.837,169.271,26/09/2021,26/09/2014,6.094,0,8.411,AAA,26/09/2015,26/03/2016,4.144
4/1/2016,GLOR1BC3A,PEP36100M139,GLORIA,PEN,95.941,6.947,,1.017,9594.103,9828.964,234.861,5/2/2020,5/2/2015,5.563,0,6.947,AAA,5/8/2015,5/2/2016,3.047
4/1/2016,GLOR1BC4A,PEP36100M147,GLORIA,PEN,83.36,9.07,,1.365,8335.961,8636.794,300.833,5/2/2035,5/2/2015,7.125,0,9.07,AAA,5/8/2015,5/2/2016,9.465
4/1/2016,GLOR1BC5A,PEP36100M154,GLORIA,PEN,98.609,7.153,,1.2,9860.926,9879.415,18.49,25/06/2020,25/06/2015,6.656,0,7.153,AAA,25/12/2015,25/06/2016,3.049
4/1/2016,GLOR2BC10A,PEP36100M113,GLORIA,PEN,100.265,5.914,,1.211,1002.654,1020.336,17.682,29/09/2016,29/09/2009,6.563,0,5.914,AA,29/09/2015,29/03/2016,0.484
4/1/2016,GLOR2BC7A,PEP36100M071,GLORIA,PEN,99.893,5.861,,1.012,749.196,758.743,9.547,18/04/2017,18/04/2007,5.875,0,5.861,AA,18/10/2015,18/04/2016,0.78
4/1/2016,GLOR2BC8A,PEP36100M089,GLORIA,PEN,100.749,5.996,,0.996,1007.493,1020.678,13.186,26/10/2017,26/10/2007,6.781,0,5.996,AA,26/10/2015,26/04/2016,1.036
4/1/2016,LTP01JUN16,PEP01000T350,GOB.CENTRAL,PEN,98.186,4.553,,0,98.186,98.186,0,1/6/2016,9/6/2015,0,0,4.553,,9/6/2015,1/6/2016,0.414
4/1/2016,LTP02MAR16,PEP01000T319,GOB.CENTRAL,PEN,99.282,4.659,,0,99.282,99.282,0,2/3/2016,10/3/2015,0,0,4.659,,10/3/2015,2/3/2016,0.161
4/1/2016,LTP02NOV16,PEP01000T400,GOB.CENTRAL,PEN,96.15,4.792,,0,96.15,96.15,0,2/11/2016,10/11/2015,0,0,4.792,,10/11/2015,2/11/2016,0.842
4/1/2016,LTP04MAY16,PEP01000T343,GOB.CENTRAL,PEN,98.495,4.654,,0,98.495,98.495,0,4/5/2016,12/5/2015,0,0,4.654,,12/5/2015,4/5/2016,0.336
4/1/2016,LTP05OCT16,PEP01000T392,GOB.CENTRAL,PEN,96.52,4.764,,0,96.52,96.52,0,5/10/2016,13/10/2015,0,0,4.764,,13/10/2015,5/10/2016,0.764
4/1/2016,LTP06ABR16,PEP01000T335,GOB.CENTRAL,PEN,98.846,4.648,,0,98.846,98.846,0,6/4/2016,14/04/2015,0,0,4.648,,14/04/2015,6/4/2016,0.258
4/1/2016,LTP07DIC16,PEP01000T418,GOB.CENTRAL,PEN,95.683,4.827,,0,95.683,95.683,0,7/12/2016,15/12/2015,0,0,4.827,,15/12/2015,7/12/2016,0.939
4/1/2016,LTP10FEB16,PEP01000T301,GOB.CENTRAL,PEN,99.542,4.697,,0,99.542,99.542,0,10/2/2016,17/02/2015,0,0,4.697,,17/02/2015,10/2/2016,0.103
4/1/2016,LTP13ENE16,PEP01000T293,GOB.CENTRAL,PEN,99.889,5.142,,0,99.889,99.889,0,13/01/2016,20/01/2015,0,0,5.142,,20/01/2015,13/01/2016,0.025
4/1/2016,LTP13JUL16,PEP01000T368,GOB.CENTRAL,PEN,97.608,4.694,,0,97.608,97.608,0,13/07/2016,21/07/2015,0,0,4.694,,21/07/2015,13/07/2016,0.53
4/1/2016,LTP14SEP16,PEP01000T384,GOB.CENTRAL,PEN,97.13,4.23,,-0.513,97.13,97.13,0,14/09/2016,22/09/2015,0,0,4.23,,22/09/2015,14/09/2016,0.705
4/1/2016,LTP16MAR16,PEP01000T327,GOB.CENTRAL,PEN,99.107,4.651,,0,99.107,99.107,0,16/03/2016,24/03/2015,0,0,4.651,,24/03/2015,16/03/2016,0.2
4/1/2016,LTP17AGO16,PEP01000T376,GOB.CENTRAL,PEN,97.158,4.721,,0,97.158,97.158,0,17/08/2016,25/08/2015,0,0,4.721,,25/08/2015,17/08/2016,0.628
4/1/2016,SB04ENE26A,PEP01000C4O1,GOB.CENTRAL,PEN,87.209,6.808,,0.007,670.837,670.837,0,4/1/2026,4/1/2013,3.72,0,6.808,,4/1/2016,4/7/2016,4.514
4/1/2016,SB12AGO17,PEP01000CY09,GOB.CENTRAL,PEN,105.11,5.225,Mercado,0,1051.098,1085.217,34.12,12/8/2017,8/7/2005,8.6,0,5.225,,12/8/2015,12/2/2016,1.51
4/1/2016,SB12AGO20,PEP01000CY33,GOB.CENTRAL,PEN,105.579,6.426,Mercado,0,1055.794,1086.899,31.104,12/8/2020,18/07/2005,7.84,0,6.426,,12/8/2015,12/2/2016,3.918
4/1/2016,SB12AGO24,PEP01000C4W4,GOB.CENTRAL,PEN,90.911,7.15,Mercado,0,909.113,931.727,22.614,12/8/2024,7/11/2014,5.7,0,7.15,,12/8/2015,12/2/2016,6.755
4/1/2016,SB12AGO26,PEP01000C0J9,GOB.CENTRAL,PEN,105.69,7.44,Mercado,0,1056.898,1089.431,32.533,12/8/2026,3/5/2006,8.2,0,7.44,,12/8/2015,12/2/2016,7.268
4/1/2016,SB12AGO31,PEP01000C4G7,GOB.CENTRAL,PEN,92.95,7.76,Mercado,0,929.498,957.684,28.186,12/8/2031,24/04/2008,6.95,0,7.76,,12/8/2015,12/2/2016,9.395
4/1/2016,SB12AGO37,PEP01000C2Z1,GOB.CENTRAL,PEN,90.507,7.85,Mercado,0,905.066,932.441,27.375,12/8/2037,26/07/2007,6.9,0,7.85,,12/8/2015,12/2/2016,10.861
4/1/2016,SB12FEB29,PEP01000C4Q6,GOB.CENTRAL,PEN,85.919,7.75,,-0.033,859.192,883.525,24.333,12/2/2029,9/7/2013,6,0,7.75,,12/8/2015,12/2/2016,8.803
4/1/2016,SB12FEB42,PEP01000C4L7,GOB.CENTRAL,PEN,89.594,7.82,,0,895.936,923.113,27.177,12/2/2042,27/01/2010,6.85,0,7.82,,12/8/2015,12/2/2016,11.615
4/1/2016,SB12FEB55,PEP01000C4S2,GOB.CENTRAL,PEN,86.908,7.82,,0,869.084,895.721,26.638,12/2/2055,8/7/2014,6.714,0,7.82,,12/8/2015,12/2/2016,12.683
4/1/2016,SB12SEP23,PEP01000C4N3,GOB.CENTRAL,PEN,89.497,7,Mercado,0,894.97,911.581,16.611,12/9/2023,21/06/2012,5.2,0,7,,12/9/2015,12/3/2016,6.327
4/1/2016,SB30MAY34,PEP01000C4R4,GOB.CENTRAL,PEN,84.611,3.58,,-4.399,846.113,848.495,2.382,30/05/2034,30/05/2014,2.45,0,3.58,,30/11/2015,31/05/2016,14.722
4/1/2016,AH2OL1BC1U,PEP73675M019,H2Olmos,PEN,94.632,8.261,,2.718,884.897,894.867,9.97,25/10/2018,25/10/2012,5.406,0,8.261,AA+,25/10/2015,25/01/2016,2.043
4/1/2016,ICCIN1BC1A,PEP73720M013,ICCGSA,PEN,96.394,8.403,,2.762,838.048,849.903,11.855,19/01/2020,19/01/2015,6.375,0,8.403,AA,19/10/2015,19/01/2016,1.946
4/1/2016,ICCIN1BC2A,PEP73720M021,ICCGSA,PEN,88.602,10.615,,3.711,886.018,903.129,17.111,19/01/2025,19/01/2015,8,0,10.615,AA,19/10/2015,19/01/2016,5.121
4/1/2016,BIF1BA2A,PEP12100K024,INTERAMERICANO,PEN,99.569,6.602,,1.803,99569.338,99636.005,66.667,31/01/2017,31/01/2014,6,0,6.602,AA,31/12/2015,31/03/2016,0.819
4/1/2016,BIF1BA2B,PEP12100K032,INTERAMERICANO,PEN,98.16,6.959,,1.968,98160.13,98220.13,60,18/07/2017,18/07/2014,5.4,0,6.959,AA+,31/12/2015,31/03/2016,1.292
4/1/2016,BIF1BA2C,PEP12100K040,INTERAMERICANO,PEN,98.423,6.609,,1.601,98422.987,98481.876,58.889,28/08/2017,28/08/2014,5.3,0,6.609,AA+,31/12/2015,31/03/2016,1.319
4/1/2016,BIF3CD1C,PEP12100Q047,INTERAMERICANO,PEN,99.984,5.142,,1.143,99983.822,104298.266,4314.444,11/1/2016,16/01/2015,4.4,0,5.142,,16/01/2015,11/1/2016,0.019
4/1/2016,BIF3CD1D,PEP12100Q054,INTERAMERICANO,PEN,99.739,5.596,,1.443,99738.95,103159.506,3420.556,11/4/2016,17/04/2015,4.7,0,5.596,,17/04/2015,11/4/2016,0.272
4/1/2016,INTER1BS5A,PEP14800D121,INTERBANK,PEN,99.307,8.765,,2.803,993.066,1033.441,40.375,17/07/2019,17/07/2009,8.5,0,8.765,AA-,17/07/2015,17/01/2016,3.048
4/1/2016,INTER1BS8A,PEP14800D147,INTERBANK,PEN,90.514,8.923,,2.041,905.138,907.057,1.918,25/06/2022,25/06/2012,6.906,0,8.923,AA,25/12/2015,25/06/2016,5.324
4/1/2016,INTER2BS2A,PEP14800D154,INTERBANK,PEN,81.111,9.75,,2.74,811.106,839.684,28.578,11/1/2023,11/1/2013,5.813,0,9.75,AA,11/7/2015,11/1/2016,5.579
4/1/2016,,PEP74175M019,Inmuebles Comer,PEN,101.605,8.122,,1.806,2871.559,2874.903,3.344,30/06/2020,1/7/2010,8.519,0,8.122,AA,30/12/2015,30/06/2016,3.88
4/1/2016,JPLAZ1BC2A,PEP71320M022,Jockey Plaza,PEN,99.992,9.333,,2.022,999.921,1003.227,3.306,22/12/2030,22/12/2015,9.156,0,9.333,AA+,22/12/2015,22/03/2016,7.654
4/1/2016,LUSU2BC10U,PEP70252M242,LUZ DEL SUR,PEN,96.243,8.224,,1.431,4812.147,4961.301,149.154,12/2/2022,12/2/2014,7.406,0,8.224,AAA,12/8/2015,12/2/2016,4.924
4/1/2016,LUSUR2BC1U,PEP70252M150,LUZ DEL SUR,PEN,97.583,7.642,,1.977,4879.132,4943.846,64.714,26/10/2018,26/10/2011,6.656,0,7.642,AAA,26/10/2015,26/04/2016,2.612
4/1/2016,LUSUR2BC2U,PEP70252M168,LUZ DEL SUR,PEN,94.642,8.308,,1.584,4732.111,4801.078,68.967,26/10/2021,26/10/2011,7.094,0,8.308,AAA,26/10/2015,26/04/2016,4.834
4/1/2016,LUSUR2BC3U,PEP70252M176,LUZ DEL SUR,PEN,99.606,6.277,,1.396,4980.286,5103.806,123.52,8/2/2017,8/2/2012,5.969,0,6.277,AAA,8/8/2015,8/2/2016,1.07
4/1/2016,LUSUR2BC4U,PEP70252M184,LUZ DEL SUR,PEN,98.003,7.064,,1.268,4900.172,5031.452,131.28,8/2/2019,8/2/2012,6.344,0,7.064,AAA,8/8/2015,8/2/2016,2.826
4/1/2016,LUSUR2BC5U,PEP70252M192,LUZ DEL SUR,PEN,94.708,7.178,,1.201,4735.388,4872.836,137.448,6/7/2019,6/7/2012,5.438,0,7.178,AAA,6/7/2015,6/1/2016,3.183
4/1/2016,LUSUR2BC6U,PEP70252M200,LUZ DEL SUR,PEN,80.971,9.11,,2.121,4048.569,4097.423,48.854,29/10/2022,29/10/2012,5.25,0,9.11,AAA,29/10/2015,29/04/2016,5.7
4/1/2016,LUSUR2BC7U,PEP70252M218,LUZ DEL SUR,PEN,86.492,8.158,,1.64,4324.593,4338.448,13.854,14/12/2020,14/12/2012,4.75,0,8.158,AAA,14/12/2015,14/06/2016,4.472
4/1/2016,LUSUR2BC8U,PEP70252M226,LUZ DEL SUR,PEN,99.504,6.086,,0.879,4975.218,5028.499,53.281,30/10/2017,30/10/2013,5.813,0,6.086,AAA,30/10/2015,30/04/2016,1.763
4/1/2016,LUSUR2BC9U,PEP70252M234,LUZ DEL SUR,PEN,96.047,7.906,,1.141,4802.369,4817.017,14.648,20/12/2021,20/12/2013,7.031,0,7.906,AAA,20/12/2015,20/06/2016,5.005
4/1/2016,LUSUR3BC1A,PEP70252M259,LUZ DEL SUR,PEN,88.069,8.769,,1.55,4403.431,4431.296,27.865,5/6/2024,5/6/2014,6.688,0,8.769,AAA,5/12/2015,5/6/2016,6.485
4/1/2016,LUSUR3BC2A,PEP70252M275,LUZ DEL SUR,PEN,102.52,8.427,,1.028,5125.999,5275.478,149.479,3/9/2026,3/9/2015,8.75,0,8.427,AAA,3/9/2015,3/3/2016,7.096
4/1/2016,LUSUR3BC3A,PEP70252M267,LUZ DEL SUR,PEN,84.665,8.877,,1.272,4233.272,4332.577,99.306,22/09/2029,22/09/2014,6.875,0,8.877,AAA,22/09/2015,22/03/2016,8.585
4/1/2016,,XS0799645493,Línea Amarilla,PEN,79.586,12.057,,4.632,795.863,796.817,0.953,30/06/2037,28/06/2012,8.58,0,12.057,AAA,30/12/2015,30/06/2016,7.239
4/1/2016,MIBAN3BC1A,PEP13300M090,MIBANCO,PEN,98.564,7.1,,2.217,4928.188,4955.97,27.782,28/05/2017,28/05/2012,5.406,0,7.1,AA,28/11/2015,28/05/2016,0.891
4/1/2016,MIBAN3BC1B,PEP13300M108,MIBANCO,PEN,98.889,6.768,,1.839,6592.587,6754.832,162.245,25/07/2017,25/07/2012,5.375,0,6.768,AA,25/07/2015,25/01/2016,0.782
4/1/2016,MIBAN3BC4A,PEP13300M116,MIBANCO,PEN,94.208,8.061,,2.784,9420.754,9439.347,18.594,21/12/2017,21/12/2012,4.781,0,8.061,AA,21/12/2015,21/06/2016,1.919
4/1/2016,MIBAN3BC5A,PEP13300M124,MIBANCO,PEN,98.99,7.579,,2.73,9898.966,10223.159,324.193,11/1/2017,11/7/2013,6.594,0,7.579,AA,11/7/2015,11/1/2016,0.988
4/1/2016,MIBAN3BC5B,PEP13300M132,MIBANCO,PEN,99.482,7.439,,2.536,9948.206,10190.176,241.97,1/3/2017,29/08/2013,6.969,0,7.439,AA,1/9/2015,1/3/2016,1.122
4/1/2016,MIBAN4BC1A,PEP13300M140,MIBANCO,PEN,97.339,7.742,,2.199,973.39,1004.015,30.625,20/07/2018,20/07/2015,6.563,0,7.742,AA,20/07/2015,20/01/2016,2.342
4/1/2016,MEDRO1CP3A,PEP43500V066,Medrock Corp.,PEN,99.157,7.168,,3.09,991.574,991.574,0,17/02/2016,3/9/2015,0,0,7.168,,3/9/2015,17/02/2016,0.122
4/1/2016,NORVI1BC1U,PEP74850M017,Norvial,PEN,97.42,7.905,,2.088,9741.982,9878.857,136.875,23/07/2020,23/07/2015,6.75,0,7.905,AA,23/10/2015,23/01/2016,2.517
4/1/2016,NORVI1BC2U,PEP74850M025,Norvial,PEN,93.234,9.757,,2.606,3435.659,3498.24,62.581,23/01/2027,23/07/2015,8.375,0,9.757,AA,23/10/2015,23/01/2016,5.947
4/1/2016,REP3BC1A,PEP70310M149,REP,PEN,82.784,8.83,,1.837,4139.194,4180.999,41.806,8/11/2022,8/11/2012,5.375,0,8.83,AAA,8/11/2015,8/5/2016,5.72
4/1/2016,REP3BC1B,PEP70310M156,REP,PEN,80.981,8.839,,1.792,4049.053,4153.688,104.635,7/2/2023,7/2/2013,5.125,0,8.839,AAA,7/8/2015,7/2/2016,5.83
4/1/2016,,CVL14200M016,RIPLEY PE,PEN,102.917,6.576,,1.475,1029166.393,1063654.24,34487.847,12/8/2017,8/8/2008,8.563,0,6.576,AAA,12/8/2015,12/2/2016,1.509
4/1/2016,RUTADELIMA,USP82169AA48,Rutas de Lima,PEN,106.935,7.678,,-0.028,1069.35,1070.28,0.931,30/06/2036,7/7/2014,8.375,0,-2.038,BBB-,31/12/2015,30/06/2016,13.425
4/1/2016,SAGA2BC1A,PEP75700M047,SAGA,PEN,99.681,6.714,,1.71,1424.017,1430.563,6.545,9/12/2017,9/12/2010,6.344,0,6.714,AA,9/12/2015,9/3/2016,1.028
4/1/2016,SAGA2BC1B,PEP75700M054,SAGA,PEN,100.61,7.112,,1.973,1796.61,1811.24,14.63,26/05/2018,26/05/2011,7.563,0,7.112,AA,26/11/2015,26/02/2016,1.215
4/1/2016,SAGA2BC2A,PEP75700M062,SAGA,PEN,100.117,7.052,,1.861,1966.575,1993.282,26.707,27/07/2018,27/07/2011,7.094,0,7.052,AA,27/10/2015,27/01/2016,1.247
4/1/2016,SAGA3BC1A,PEP75700M070,SAGA,PEN,93.846,8.178,,2.004,609.998,614.301,4.303,24/05/2022,24/05/2012,5.813,0,8.178,AA,24/11/2015,24/02/2016,2.859
4/1/2016,SAGA3BC1B,PEP75700M088,SAGA,PEN,93.22,7.925,,1.704,629.232,634.807,5.575,10/8/2022,10/8/2012,5.406,0,7.925,AA,10/11/2015,10/2/2016,2.932
4/1/2016,SAGA3BC2A,PEP75700M096,SAGA,PEN,89.783,8.563,,2.217,673.369,681.599,8.229,17/04/2023,17/04/2013,5,0,8.563,AA,17/10/2015,17/01/2016,3.128
4/1/2016,SCO1TSCO1U,PEP80200F235,SCOTIA ST,PEN,93.056,8.852,,1.825,865.53,870.132,4.602,9/5/2028,9/5/2014,7.125,0,8.852,AA+,9/12/2015,9/1/2016,5.11
4/1/2016,SCOT1TLM1U,PEP80200F177,SCOTIA ST,PEN,100.042,6.996,,2.079,206.087,206.285,0.198,30/09/2017,24/10/2007,6.938,0,6.642,AA,30/12/2015,30/01/2016,0.868
4/1/2016,SCOT1TMB1U,PEP80200F219,SCOTIA ST,PEN,93.402,9.229,,2.472,815.392,816.644,1.252,27/09/2025,27/09/2013,7.375,0,9.225,AA,27/12/2015,27/01/2016,4.256
4/1/2016,SCOTI1BC7A,PEP14000M095,SCOTIABANK,PEN,101.084,6.295,,1.321,10108.362,10240.133,131.771,30/04/2017,30/04/2010,7.188,0,6.295,AAA,30/10/2015,30/04/2016,1.287
4/1/2016,SCOTI1BC8A,PEP14000M103,SCOTIABANK,PEN,100.854,6.689,,1.61,10085.433,10420.589,335.156,23/07/2017,23/07/2010,7.313,0,6.689,AAA,23/07/2015,23/01/2016,1.468
4/1/2016,SCOTI2BC1A,PEP14000M129,SCOTIABANK,PEN,99.844,5.942,,1.056,9984.396,10197.26,212.865,20/02/2017,20/02/2012,5.719,0,5.942,AAA,20/08/2015,20/02/2016,1.086
4/1/2016,SCOTI2BC1B,PEP14000M145,SCOTIABANK,PEN,98.773,6.123,,1.117,9877.338,9936.417,59.08,24/05/2017,24/05/2012,5.188,0,6.123,AAA,24/11/2015,24/05/2016,1.367
4/1/2016,SCOTI2BC1C,PEP14000M152,SCOTIABANK,PEN,98.044,6.592,,1.554,9804.358,9828.707,24.349,18/06/2017,18/06/2012,5.156,0,6.592,AAA,18/12/2015,18/06/2016,1.437
4/1/2016,SCOTI2BC3A,PEP14000M111,SCOTIABANK,PEN,99.429,7.016,,1.418,9942.943,10176.52,233.576,2/9/2018,2/9/2011,6.781,0,7.016,AAA,2/9/2015,2/3/2016,2.46
4/1/2016,SCOTI2BC3B,PEP14000M137,SCOTIABANK,PEN,91.529,8.581,,2.676,9152.915,9242.533,89.618,7/5/2019,7/5/2012,5.563,0,8.581,AAA,7/11/2015,7/5/2016,3.095
4/1/2016,SCOTI2BC5A,PEP14000M160,SCOTIABANK,PEN,97.575,6.743,,1.659,9757.489,9988.122,230.634,25/07/2017,25/07/2012,5.094,0,6.743,AAA,25/07/2015,25/01/2016,1.502
4/1/2016,SCOTI2BC5B,PEP14000M178,SCOTIABANK,PEN,97.806,7.068,,1.404,9780.559,9906.027,125.469,23/10/2018,23/10/2013,6.188,0,7.068,AAA,23/10/2015,23/04/2016,2.619
4/1/2016,SCOTI2BC9A,PEP14000M186,SCOTIABANK,PEN,99.148,6.236,,1.345,9914.814,10128.703,213.889,17/02/2017,17/02/2014,5.5,0,6.236,AAA,17/08/2015,17/02/2016,1.098
4/1/2016,SCOTI2BC9B,PEP14000M194,SCOTIABANK,PEN,99.069,6.189,,1.236,9906.932,10035.318,128.385,11/4/2017,11/4/2014,5.438,0,6.189,AAA,11/10/2015,11/4/2016,1.246
4/1/2016,SCOTI2BC9C,PEP14000M202,SCOTIABANK,PEN,98.032,6.042,,0.731,9803.199,10043.581,240.382,16/01/2018,16/01/2015,5.031,0,6.042,AAA,16/07/2015,16/01/2016,1.941
4/1/2016,TELMO2BC9A,PEP70400M155,TEL MOVILES,PEN,100.627,5.777,,1.056,5031.342,5141.099,109.757,10/9/2016,10/9/2010,6.813,0,5.777,AAA,10/9/2015,10/3/2016,0.678
4/1/2016,TELMO2BC9B,PEP70400M163,TEL MOVILES,PEN,100.245,5.988,,1.233,5012.265,5083.984,71.719,15/10/2016,15/10/2010,6.375,0,5.988,AAA,15/10/2015,15/04/2016,0.776
4/1/2016,TEMO2BC11A,PEP70400M148,TEL MOVILES,PEN,102,6.255,,1.232,5100.009,5127.996,27.986,9/6/2017,9/6/2010,7.75,0,6.255,AAA,9/12/2015,9/6/2016,1.395
4/1/2016,TEMO2BC11B,PEP70400M171,TEL MOVILES,PEN,101.71,6.531,,1.141,5085.479,5189.958,104.479,24/03/2018,24/03/2011,7.375,0,6.531,AAA,24/09/2015,24/03/2016,2.078
4/1/2016,TEMO2BC27A,PEP70400M189,TEL MOVILES,PEN,93.183,7.755,,1.74,4659.136,4772.065,112.93,10/8/2019,10/8/2012,5.531,0,7.755,AAA,10/8/2015,10/2/2016,3.271
